Date,Latitude,Longitude,SST,SST Deviation,Birth
20230622,42.0,-37.0,291.1832707319284,3.7,0
20230622,42.0,-32.0,292.44,-0.5,0
20230622,42.0,-27.0,279.62,-12.4,0
20230622,42.0,-22.0,285.9,-6.2,0
20230711,7.0,-97.0,297.0583244281985,-6.2,0
20230711,7.0,-92.0,297.92999999999995,-4.4,0
20230711,7.0,-87.0,301.77,-0.30000000000000004,0
20230711,7.0,-82.0,293.06,-9.200000000000001,0
20230711,7.0,-57.0,302.33,0.5,0
20230711,7.0,-52.0,301.31,-0.9,0
20230711,7.0,-47.0,275.06,-1.4000000000000001,0
20230711,7.0,-42.0,288.90999999999997,12.5,0
20230711,7.0,-37.0,296.02,-5.9,0
20230711,7.0,-32.0,272.87,-3.6,0
20230711,7.0,-27.0,292.22377162970395,-6.1000000000000005,0
20230711,7.0,-22.0,284.45,8.5,0
20230711,12.0,-97.0,296.54999999999995,-5.7,0
20230711,12.0,-92.0,300.82,-1.4000000000000001,0
20230711,12.0,-87.0,275.87,-1.2000000000000002,0
20230711,12.0,-82.0,295.82950973944133,-6.1000000000000005,0
20230711,12.0,-77.0,296.39,-5.5,0
20230711,12.0,-67.0,297.46999999999997,-4.2,0
20230711,12.0,-62.0,296.72999999999996,-5.300000000000001,0
20230711,12.0,-57.0,301.08,-0.9,0
20230711,12.0,-52.0,297.85999999999996,-3.9000000000000004,0
20230711,12.0,-47.0,300.47999999999996,-1.3,0
20230711,12.0,-42.0,287.54999999999995,12.3,0
20230711,12.0,-37.0,295.64,-5.300000000000001,0
20230711,12.0,-32.0,297.96999999999997,-2.8000000000000003,0
20230711,12.0,-27.0,293.32,-7.7,0
20230711,12.0,-22.0,301.12,-0.30000000000000004,0
20230711,17.0,-87.0,302.78999999999996,0.5,0
20230711,17.0,-82.0,296.2492369976305,-2.91568735812835,0
20230711,17.0,-77.0,302.39,0.2,0
20230711,17.0,-72.0,288.07,11.700000000000001,0
20230711,17.0,-67.0,299.61853975277944,-6.300000000000001,0
20230711,17.0,-62.0,299.55419191905156,-6.1000000000000005,0
20230711,17.0,-57.0,298.7958367312649,-5.7,0
20230711,17.0,-52.0,300.71,-0.7000000000000001,0
20230711,17.0,-47.0,300.34999999999997,-0.5,0
20230711,17.0,-42.0,299.46999999999997,-0.9,0
20230711,17.0,-37.0,295.81,-4.4,0
20230711,17.0,-32.0,293.52,-6.2,0
20230711,17.0,-27.0,294.31,-5.0,0
20230711,17.0,-22.0,295.52,-3.1,0
20230711,22.0,-97.0,303.15,0.5,0
20230711,22.0,-92.0,304.2,1.3,0
20230711,22.0,-87.0,295.92999999999995,-6.2,0
20230711,22.0,-82.0,298.24197251935084,-9.200000000000001,0
20230711,22.0,-77.0,302.10999999999996,-0.5,0
20230711,22.0,-72.0,302.16999999999996,-0.1,0
20230711,22.0,-67.0,301.46,-0.5,0
20230711,22.0,-62.0,300.06,-1.6,0
20230711,22.0,-57.0,287.44,11.700000000000001,0
20230711,22.0,-52.0,299.3468268809621,-5.300000000000001,0
20230711,22.0,-47.0,300.83,0.2,0
20230711,22.0,-42.0,300.65999999999997,0.30000000000000004,0
20230711,22.0,-37.0,296.56,-3.4000000000000004,0
20230711,22.0,-32.0,298.25,-1.6,0
20230711,22.0,-27.0,297.08,-2.1,0
20230711,22.0,-22.0,296.40999999999997,-1.5,0
20230711,27.0,-97.0,301.73999999999995,0.0,0
20230711,27.0,-92.0,303.97999999999996,0.1,0
20230711,27.0,-87.0,298.32,-5.0,0
20230711,27.0,-77.0,302.34,0.0,0
20230711,27.0,-72.0,302.35999999999996,0.1,0
20230711,27.0,-67.0,299.38,-3.5,0
20230711,27.0,-62.0,302.41999999999996,0.6000000000000001,0
20230711,27.0,-57.0,289.26,-12.3,0
20230711,27.0,-52.0,301.32,-0.2,0
20230711,27.0,-47.0,301.71999999999997,0.4,0
20230711,27.0,-42.0,298.46999999999997,-2.2,0
20230711,27.0,-37.0,300.17999999999995,-0.30000000000000004,0
20230711,27.0,-32.0,298.48999999999995,-1.1,0
20230711,27.0,-27.0,297.32,-1.4000000000000001,0
20230711,27.0,-22.0,296.83,-1.0,0
20230711,32.0,-77.0,303.04999999999995,0.1,0
20230711,32.0,-72.0,301.21162472741577,-5.4,0
20230711,32.0,-67.0,299.15999999999997,-0.8,0
20230711,32.0,-62.0,300.41999999999996,0.7000000000000001,0
20230711,32.0,-57.0,298.02299008789885,-3.9000000000000004,0
20230711,32.0,-52.0,297.69249113123936,-3.9000000000000004,0
20230711,32.0,-47.0,298.67999999999995,-0.4,0
20230711,32.0,-42.0,298.32,-0.2,0
20230711,32.0,-37.0,298.15999999999997,-0.4,0
20230711,32.0,-32.0,297.47999999999996,-0.9,0
20230711,32.0,-27.0,297.59,0.1,0
20230711,32.0,-22.0,297.27,0.30000000000000004,0
20230711,37.0,-72.0,300.58,-0.2,0
20230711,37.0,-67.0,280.53,5.1000000000000005,0
20230711,37.0,-62.0,299.77,0.9,0
20230711,37.0,-57.0,298.04999999999995,-0.7000000000000001,1
20230711,37.0,-52.0,297.46999999999997,-0.7000000000000001,0
20230711,37.0,-47.0,296.9127076021881,-2.0,0
20230711,37.0,-42.0,295.4799946550585,-1.8,0
20230711,37.0,-37.0,295.29434161553314,-1.2000000000000002,0
20230711,37.0,-32.0,291.98999999999995,-3.6,0
20230711,37.0,-27.0,284.10999999999996,-11.600000000000001,0
20230711,37.0,-22.0,295.54999999999995,0.2,0
20230711,42.0,-67.0,290.34,2.4000000000000004,0
20230711,42.0,-62.0,278.57,12.100000000000001,0
20230711,42.0,-57.0,290.92999999999995,-2.5,0
20230711,42.0,-52.0,295.73999999999995,0.5,0
20230711,42.0,-47.0,293.03,-1.9000000000000001,0
20230711,42.0,-42.0,282.23999999999995,12.100000000000001,0
20230711,42.0,-37.0,285.25,-9.4,0
20230711,42.0,-32.0,291.48999999999995,-2.5,0
20230711,42.0,-27.0,279.15999999999997,11.4,0
20230711,42.0,-22.0,275.44,8.3,0
20230819,7.0,-97.0,283.60999999999996,7.7,0
20230819,7.0,-92.0,294.0189979408674,-6.0,0
20230819,7.0,-87.0,292.90719418465574,-1.7005989352282327,0
20230819,7.0,-82.0,294.8992368777759,-6.7,0
20230819,7.0,-57.0,298.0929487809964,-6.800000000000001,0
20230819,7.0,-52.0,301.54999999999995,-0.30000000000000004,0
20230819,7.0,-47.0,299.79999999999995,-3.2,0
20230819,7.0,-42.0,296.47999999999996,-5.9,0
20230819,7.0,-37.0,288.85999999999996,12.600000000000001,0
20230819,7.0,-32.0,300.96,-0.5,0
20230819,7.0,-27.0,301.77,0.4,0
20230819,7.0,-22.0,301.45,0.2,0
20230819,12.0,-97.0,294.80095691037985,-6.4,0
20230819,12.0,-92.0,295.92654832713487,-7.0,0
20230819,12.0,-87.0,293.74847335717885,-1.6073340338958066,0
20230819,12.0,-82.0,287.40999999999997,10.700000000000001,0
20230819,12.0,-77.0,286.07,9.700000000000001,0
20230819,12.0,-67.0,291.32,-10.700000000000001,0
20230819,12.0,-62.0,298.09411588890805,-6.5,1
20230819,12.0,-57.0,298.19077803488386,-7.2,0
20230819,12.0,-52.0,287.59999999999997,10.5,0
20230819,12.0,-47.0,295.37,-7.1000000000000005,0
20230819,12.0,-42.0,299.88,-2.1,0
20230819,12.0,-37.0,272.16999999999996,-4.5,0
20230819,12.0,-32.0,295.26,-6.7,0
20230819,12.0,-27.0,287.88,11.5,0
20230819,12.0,-22.0,282.46,6.4,0
20230819,17.0,-87.0,297.7682445617207,-7.1000000000000005,0
20230819,17.0,-82.0,303.44,0.8,0
20230819,17.0,-77.0,294.81794150036296,-6.9,0
20230819,17.0,-72.0,300.58,-1.9000000000000001,0
20230819,17.0,-67.0,301.89,-0.4,0
20230819,17.0,-62.0,299.12580454340196,-4.070146931095641,0
20230819,17.0,-57.0,295.71,-6.4,0
20230819,17.0,-52.0,299.09999999999997,-2.6,0
20230819,17.0,-47.0,297.34135162888873,-5.7,1
20230819,17.0,-42.0,299.46,-1.3,0
20230819,17.0,-37.0,294.64,-6.2,0
20230819,17.0,-32.0,282.66999999999996,7.1000000000000005,0
20230819,17.0,-27.0,291.12,-10.4,0
20230819,17.0,-22.0,298.79999999999995,-2.9000000000000004,0
20230819,22.0,-97.0,296.35458703678006,-7.2,0
20230819,22.0,-92.0,300.44,-2.9000000000000004,0
20230819,22.0,-87.0,302.82,0.2,0
20230819,22.0,-82.0,295.7733088443479,-8.3,0
20230819,22.0,-77.0,271.9,-5.2,0
20230819,22.0,-72.0,302.31,-0.1,0
20230819,22.0,-67.0,301.16999999999996,-1.2000000000000002,0
20230819,22.0,-62.0,299.31,-2.8000000000000003,0
20230819,22.0,-57.0,300.90999999999997,-1.0,0
20230819,22.0,-52.0,301.23999999999995,-0.1,0
20230819,22.0,-47.0,292.06,-9.1,0
20230819,22.0,-42.0,297.94,-2.7,0
20230819,22.0,-37.0,295.3510838196259,-4.3,0
20230819,22.0,-32.0,280.91999999999996,6.7,0
20230819,22.0,-27.0,284.5,10.600000000000001,0
20230819,22.0,-22.0,297.97999999999996,-0.8,0
20230819,27.0,-97.0,295.17999999999995,-7.5,0
20230819,27.0,-92.0,304.83,0.4,0
20230819,27.0,-87.0,300.91999999999996,-3.6,0
20230819,27.0,-77.0,283.77,6.5,0
20230819,27.0,-72.0,300.53999999999996,-2.5,0
20230819,27.0,-67.0,293.94,-9.0,0
20230819,27.0,-62.0,301.90999999999997,-0.5,0
20230819,27.0,-57.0,301.75,-0.30000000000000004,0
20230819,27.0,-52.0,296.14,-5.5,0
20230819,27.0,-47.0,301.39,-0.1,0
20230819,27.0,-42.0,299.78999999999996,-1.0,0
20230819,27.0,-37.0,299.03,-1.2000000000000002,0
20230819,27.0,-32.0,294.69,-5.0,0
20230819,27.0,-27.0,295.91999999999996,-3.2,0
20230819,27.0,-22.0,297.16999999999996,-0.9,0
20230819,32.0,-77.0,292.22999999999996,-11.0,0
20230819,32.0,-72.0,299.91999999999996,-1.3,0
20230819,32.0,-67.0,296.7650238037587,-5.4,0
20230819,32.0,-62.0,297.01,-4.9,0
20230819,32.0,-57.0,301.58,-0.4,0
20230819,32.0,-52.0,272.90999999999997,-3.5,0
20230819,32.0,-47.0,272.47999999999996,-3.5,0
20230819,32.0,-42.0,299.28999999999996,-2.4000000000000004,0
20230819,32.0,-37.0,301.54999999999995,0.1,0
20230819,32.0,-32.0,300.60999999999996,-0.1,0
20230819,32.0,-27.0,300.08,0.0,0
20230819,32.0,-22.0,300.09,0.9,0
20230819,37.0,-72.0,301.40999999999997,-0.2,0
20230819,37.0,-67.0,278.62,3.1,0
20230819,37.0,-62.0,299.75,-0.1,0
20230819,37.0,-57.0,301.37,0.5,0
20230819,37.0,-52.0,300.19,-0.2,0
20230819,37.0,-47.0,299.87,-0.5,0
20230819,37.0,-42.0,284.28,10.200000000000001,0
20230819,37.0,-37.0,277.84,4.0,0
20230819,37.0,-32.0,288.52,-10.100000000000001,0
20230819,37.0,-27.0,298.73999999999995,0.5,0
20230819,37.0,-22.0,283.77,11.100000000000001,0
20230819,42.0,-67.0,290.02,-0.4,0
20230819,42.0,-62.0,276.46999999999997,7.5,0
20230819,42.0,-57.0,294.88,-0.1,0
20230819,42.0,-52.0,289.5,-2.1,0
20230819,42.0,-47.0,292.31,-4.3,0
20230819,42.0,-42.0,284.90999999999997,12.600000000000001,0
20230819,42.0,-37.0,280.57,8.9,0
20230819,42.0,-32.0,295.84999999999997,-0.7000000000000001,0
20230819,42.0,-27.0,290.71,-4.9,0
20230819,42.0,-22.0,294.69,-0.5,0
20230818,7.0,-97.0,282.60999999999996,6.7,0
20230818,7.0,-92.0,298.9520141776237,-6.0,0
20230818,7.0,-87.0,299.6112547771463,-6.7,0
20230818,7.0,-82.0,300.942664468657,-6.6000000000000005,0
20230818,7.0,-57.0,295.29999999999995,-7.2,0
20230818,7.0,-52.0,290.39,-12.0,0
20230818,7.0,-47.0,303.21999999999997,0.1,0
20230818,7.0,-42.0,302.69,0.30000000000000004,0
20230818,7.0,-37.0,281.73999999999995,5.5,0
20230818,7.0,-32.0,300.90999999999997,-0.5,0
20230818,7.0,-27.0,301.63,0.30000000000000004,0
20230818,7.0,-22.0,301.45,0.2,0
20230818,12.0,-97.0,299.4345189374428,-6.300000000000001,0
20230818,12.0,-92.0,296.98999999999995,-6.0,0
20230818,12.0,-87.0,301.2418685218629,-7.300000000000001,0
20230818,12.0,-82.0,300.7479488001848,-6.5,0
20230818,12.0,-77.0,302.12,0.1,0
20230818,12.0,-67.0,301.39,-0.4,0
20230818,12.0,-62.0,297.5903782674509,-6.5,0
20230818,12.0,-57.0,297.0249258633715,-7.2,0
20230818,12.0,-52.0,299.54999999999995,-3.1,0
20230818,12.0,-47.0,294.98547173714354,-6.6000000000000005,0
20230818,12.0,-42.0,276.56,0.1,0
20230818,12.0,-37.0,291.3945404834114,-6.6000000000000005,0
20230818,12.0,-32.0,291.9047160231336,-6.4,0
20230818,12.0,-27.0,282.09,5.800000000000001,0
20230818,12.0,-22.0,282.46,6.4,0
20230818,17.0,-87.0,302.32,-0.1,0
20230818,17.0,-82.0,299.41999999999996,-2.9000000000000004,0
20230818,17.0,-77.0,302.62,0.0,0
20230818,17.0,-72.0,302.42999999999995,0.0,0
20230818,17.0,-67.0,294.89,-7.5,0
20230818,17.0,-62.0,301.46999999999997,-0.7000000000000001,0
20230818,17.0,-57.0,302.0,0.0,0
20230818,17.0,-52.0,291.06,-10.600000000000001,0
20230818,17.0,-47.0,295.84999999999997,-5.300000000000001,0
20230818,17.0,-42.0,299.14,-1.5,0
20230818,17.0,-37.0,275.9,0.9,0
20230818,17.0,-32.0,274.97999999999996,-0.4,1
20230818,17.0,-27.0,287.17999999999995,11.200000000000001,0
20230818,17.0,-22.0,298.56,-3.2,0
20230818,22.0,-97.0,302.31,-0.7000000000000001,0
20230818,22.0,-92.0,301.49754440985305,-1.3149256057530185,0
20230818,22.0,-87.0,302.66999999999996,0.0,0
20230818,22.0,-82.0,305.15999999999997,0.8,0
20230818,22.0,-77.0,299.77728994635027,-7.2,0
20230818,22.0,-72.0,298.54611142619126,-6.5,0
20230818,22.0,-67.0,295.48999999999995,-6.9,0
20230818,22.0,-62.0,302.14,0.0,0
20230818,22.0,-57.0,301.85999999999996,-0.1,0
20230818,22.0,-52.0,301.15,-0.2,0
20230818,22.0,-47.0,301.04999999999995,-0.1,0
20230818,22.0,-42.0,295.2,-5.2,0
20230818,22.0,-37.0,297.27,-2.7,0
20230818,22.0,-32.0,293.27501907122104,-3.9000000000000004,0
20230818,22.0,-27.0,298.19,-1.2000000000000002,0
20230818,22.0,-22.0,297.63,-1.0,0
20230818,27.0,-97.0,303.73999999999995,0.9,0
20230818,27.0,-92.0,302.37,-2.0,0
20230818,27.0,-87.0,304.75,0.1,0
20230818,27.0,-77.0,297.58,-5.4,0
20230818,27.0,-72.0,301.60999999999996,-1.3,0
20230818,27.0,-67.0,297.03999999999996,-5.800000000000001,0
20230818,27.0,-62.0,299.34999999999997,-2.9000000000000004,0
20230818,27.0,-57.0,302.21999999999997,0.30000000000000004,0
20230818,27.0,-52.0,299.92999999999995,-1.6,0
20230818,27.0,-47.0,295.95,-5.5,0
20230818,27.0,-42.0,298.63,-2.1,0
20230818,27.0,-37.0,299.95,-0.2,0
20230818,27.0,-32.0,298.87,-0.8,0
20230818,27.0,-27.0,296.34999999999997,-2.9000000000000004,0
20230818,27.0,-22.0,295.92999999999995,-2.4000000000000004,0
20230818,32.0,-77.0,302.23999999999995,-0.9,0
20230818,32.0,-72.0,279.78999999999996,4.0,0
20230818,32.0,-67.0,298.58,-2.7,0
20230818,32.0,-62.0,302.34,0.5,0
20230818,32.0,-57.0,301.66999999999996,-0.30000000000000004,0
20230818,32.0,-52.0,299.92999999999995,-2.1,0
20230818,32.0,-47.0,301.39,-0.1,0
20230818,32.0,-42.0,296.13,-5.5,0
20230818,32.0,-37.0,301.25,0.0,0
20230818,32.0,-32.0,299.04999999999995,-1.5,0
20230818,32.0,-27.0,299.96,-0.1,0
20230818,32.0,-22.0,300.09,0.9,0
20230818,37.0,-72.0,287.02,10.8,0
20230818,37.0,-67.0,295.9737937403005,-5.300000000000001,0
20230818,37.0,-62.0,300.84999999999997,0.7000000000000001,0
20230818,37.0,-57.0,299.63,-1.0,0
20230818,37.0,-52.0,294.56,-5.800000000000001,0
20230818,37.0,-47.0,295.23999999999995,-5.1000000000000005,0
20230818,37.0,-42.0,299.59999999999997,-0.2,0
20230818,37.0,-37.0,285.57,11.600000000000001,0
20230818,37.0,-32.0,298.84,0.1,0
20230818,37.0,-27.0,296.15,-1.9000000000000001,0
20230818,37.0,-22.0,291.47999999999996,-6.800000000000001,0
20230818,42.0,-67.0,293.0,2.4000000000000004,0
20230818,42.0,-62.0,286.23999999999995,-8.0,0
20230818,42.0,-57.0,293.65,-1.0,0
20230818,42.0,-52.0,290.59999999999997,-0.9,0
20230818,42.0,-47.0,283.04999999999995,12.4,0
20230818,42.0,-42.0,293.78,-4.2,0
20230818,42.0,-37.0,282.5,10.8,0
20230818,42.0,-32.0,289.06,-7.6000000000000005,0
20230818,42.0,-27.0,287.77,-7.9,0
20230818,42.0,-22.0,294.15,-1.1,0
20230821,7.0,-97.0,273.46,-2.4000000000000004,0
20230821,7.0,-92.0,289.2254051885438,-5.6000000000000005,0
20230821,7.0,-87.0,291.2729320367017,-6.5,0
20230821,7.0,-82.0,292.38344052866296,-6.4,0
20230821,7.0,-57.0,297.7563385187492,2.9334331347537455,0
20230821,7.0,-52.0,285.35999999999996,9.5,0
20230821,7.0,-47.0,302.03999999999996,-0.9,0
20230821,7.0,-42.0,301.51,-0.8,0
20230821,7.0,-37.0,301.47999999999996,-0.5,0
20230821,7.0,-32.0,301.87,0.0,0
20230821,7.0,-27.0,289.14,-12.200000000000001,0
20230821,7.0,-22.0,294.915139744338,-4.0,0
20230821,12.0,-97.0,290.30824874101336,-6.5,0
20230821,12.0,-92.0,291.641360596364,-7.1000000000000005,0
20230821,12.0,-87.0,287.91999999999996,10.600000000000001,0
20230821,12.0,-82.0,291.4530354220899,-2.443598362192654,0
20230821,12.0,-77.0,292.19653043079035,-3.8472346986787787,0
20230821,12.0,-67.0,296.22596082154644,1.7471155935978642,0
20230821,12.0,-62.0,300.6088854337431,3.6788241465742497,0
20230821,12.0,-57.0,299.6650998116801,2.97216016553077,0
20230821,12.0,-52.0,299.81,-2.9000000000000004,0
20230821,12.0,-47.0,301.92999999999995,-0.5,0
20230821,12.0,-42.0,293.94,-8.1,0
20230821,12.0,-37.0,297.88206190126857,-6.300000000000001,0
20230821,12.0,-32.0,294.9011524558437,-6.0,0
20230821,12.0,-27.0,280.88,4.5,0
20230821,12.0,-22.0,294.42009656656927,-5.9,0
20230821,17.0,-87.0,301.71,-1.1,0
20230821,17.0,-82.0,292.1035247101609,-3.38008523309027,0
20230821,17.0,-77.0,291.7597141941813,-3.1243759081893594,0
20230821,17.0,-72.0,292.6745970834913,-0.18634860500153527,0
20230821,17.0,-67.0,297.54566323475296,2.684500109236398,0
20230821,17.0,-62.0,300.7889289598869,4.970572351871738,0
20230821,17.0,-57.0,301.8764778415921,3.7623332946105013,0
20230821,17.0,-52.0,300.28999999999996,-1.8,0
20230821,17.0,-47.0,285.78,9.9,0
20230821,17.0,-42.0,292.12,-9.0,0
20230821,17.0,-37.0,301.5,0.0,0
20230821,17.0,-32.0,296.72054108904234,-5.5,0
20230821,17.0,-27.0,289.09,-12.700000000000001,0
20230821,17.0,-22.0,294.6620469379273,-5.9,0
20230821,22.0,-97.0,295.58,-7.5,0
20230821,22.0,-92.0,303.76,0.30000000000000004,0
20230821,22.0,-87.0,293.81878848056704,-6.5,0
20230821,22.0,-82.0,292.46777664672646,-8.1,0
20230821,22.0,-77.0,275.17999999999995,-1.9000000000000001,0
20230821,22.0,-72.0,291.929816181672,-0.30719987366908713,0
20230821,22.0,-67.0,297.1703198480721,2.400568423097538,0
20230821,22.0,-62.0,301.7875506931764,4.472994633873915,0
20230821,22.0,-57.0,313.14,11.0,0
20230821,22.0,-52.0,313.14,11.5,0
20230821,22.0,-47.0,298.84,-2.6,0
20230821,22.0,-42.0,289.53,-11.4,0
20230821,22.0,-37.0,295.37,-4.7,0
20230821,22.0,-32.0,299.08,-0.7000000000000001,0
20230821,22.0,-27.0,299.84,0.1,0
20230821,22.0,-22.0,294.9,-4.7,0
20230821,27.0,-97.0,294.1614064767983,-6.7,0
20230821,27.0,-92.0,293.93575330064186,-8.0,0
20230821,27.0,-87.0,292.47999999999996,-10.9,1
20230821,27.0,-77.0,293.0132195359658,-3.082119822187292,0
20230821,27.0,-72.0,293.27241303323825,-0.8118846068810529,0
20230821,27.0,-67.0,294.45853426150376,2.406534185406532,0
20230821,27.0,-62.0,299.38097849711943,4.491501148816743,0
20230821,27.0,-57.0,302.88,0.4,0
20230821,27.0,-52.0,302.07,0.1,0
20230821,27.0,-47.0,297.96,-3.6,0
20230821,27.0,-42.0,273.5,-1.7000000000000002,0
20230821,27.0,-37.0,294.0203691897512,-4.4,0
20230821,27.0,-32.0,293.50120974019626,-3.7,0
20230821,27.0,-27.0,298.15999999999997,-0.8,0
20230821,27.0,-22.0,298.52,0.2,0
20230821,32.0,-77.0,303.44,0.0,0
20230821,32.0,-72.0,301.91999999999996,0.1,0
20230821,32.0,-67.0,282.34999999999997,6.6000000000000005,0
20230821,32.0,-62.0,286.88,10.700000000000001,0
20230821,32.0,-57.0,301.21999999999997,-0.30000000000000004,0
20230821,32.0,-52.0,301.34,-0.4,0
20230821,32.0,-47.0,300.75,-0.6000000000000001,0
20230821,32.0,-42.0,297.29999999999995,-4.1000000000000005,0
20230821,32.0,-37.0,291.55775870862107,-5.5,0
20230821,32.0,-32.0,300.71,0.0,0
20230821,32.0,-27.0,272.39,-2.5,0
20230821,32.0,-22.0,296.81,-2.2,0
20230821,37.0,-72.0,290.07,-11.4,0
20230821,37.0,-67.0,301.28999999999996,0.2,0
20230821,37.0,-62.0,300.66999999999996,0.2,0
20230821,37.0,-57.0,301.65999999999997,0.7000000000000001,0
20230821,37.0,-52.0,287.32,12.600000000000001,0
20230821,37.0,-47.0,295.14,-5.0,0
20230821,37.0,-42.0,291.23999999999995,-8.1,0
20230821,37.0,-37.0,280.96999999999997,7.2,0
20230821,37.0,-32.0,285.39,12.600000000000001,0
20230821,37.0,-27.0,297.09999999999997,-0.9,0
20230821,37.0,-22.0,293.60486119881983,-2.5,0
20230821,42.0,-67.0,296.35471983342467,5.5,0
20230821,42.0,-62.0,288.21999999999997,-6.300000000000001,0
20230821,42.0,-57.0,295.90999999999997,0.6000000000000001,0
20230821,42.0,-52.0,292.88,0.2,0
20230821,42.0,-47.0,295.65999999999997,-1.5,0
20230821,42.0,-42.0,275.98999999999995,4.0,0
20230821,42.0,-37.0,295.91999999999996,-1.1,0
20230821,42.0,-32.0,290.04999999999995,-6.4,0
20230821,42.0,-27.0,295.59999999999997,0.0,0
20230821,42.0,-22.0,293.4292958181693,0.7000000000000001,0
20230826,7.0,-97.0,297.3213089126269,-1.2569963400545026,0
20230826,7.0,-92.0,296.36215299587656,-0.21371083670036284,0
20230826,7.0,-87.0,288.10999999999996,12.100000000000001,0
20230826,7.0,-82.0,299.34999999999997,-2.7,0
20230826,7.0,-57.0,303.23999999999995,1.3,0
20230826,7.0,-52.0,295.67710685595324,-6.9,0
20230826,7.0,-47.0,297.94536218249993,-7.4,0
20230826,7.0,-42.0,297.03608403462937,-5.9,0
20230826,7.0,-37.0,286.53999999999996,9.5,0
20230826,7.0,-32.0,300.98999999999995,-0.8,0
20230826,7.0,-27.0,300.34999999999997,-1.2000000000000002,0
20230826,7.0,-22.0,298.87,-2.2,0
20230826,12.0,-97.0,297.88670473844724,-1.7868500719564342,0
20230826,12.0,-92.0,297.2664162831816,-2.4293359847077434,0
20230826,12.0,-87.0,298.88,-3.9000000000000004,0
20230826,12.0,-82.0,303.60999999999996,0.9,0
20230826,12.0,-77.0,284.82,8.0,0
20230826,12.0,-67.0,305.19,2.5,0
20230826,12.0,-62.0,303.7,0.6000000000000001,0
20230826,12.0,-57.0,302.96,-0.30000000000000004,0
20230826,12.0,-52.0,278.33,0.9,0
20230826,12.0,-47.0,297.6175386915147,-7.2,0
20230826,12.0,-42.0,298.22127064243955,-6.6000000000000005,0
20230826,12.0,-37.0,299.17999999999995,-2.9000000000000004,0
20230826,12.0,-32.0,301.58,-0.30000000000000004,0
20230826,12.0,-27.0,302.40999999999997,0.2,0
20230826,12.0,-22.0,275.83,0.1,0
20230826,17.0,-87.0,291.28999999999996,-11.8,0
20230826,17.0,-82.0,299.552273173626,-7.2,0
20230826,17.0,-77.0,297.3800464562567,-8.0,0
20230826,17.0,-72.0,298.4923396248973,-7.300000000000001,0
20230826,17.0,-67.0,295.70759995125167,-3.057838094757997,0
20230826,17.0,-62.0,271.64,-5.4,0
20230826,17.0,-57.0,294.12658873933964,-6.5,0
20230826,17.0,-52.0,303.5,0.9,0
20230826,17.0,-47.0,294.83,-7.4,0
20230826,17.0,-42.0,298.89645585276463,-3.4789640305043474,0
20230826,17.0,-37.0,301.98999999999995,0.4,0
20230826,17.0,-32.0,301.15,-0.2,0
20230826,17.0,-27.0,300.08,-1.4000000000000001,0
20230826,17.0,-22.0,301.83,0.1,0
20230826,22.0,-97.0,300.94857320557423,-1.9329756442230823,0
20230826,22.0,-92.0,302.85999999999996,-0.6000000000000001,0
20230826,22.0,-87.0,300.7777051570873,-6.300000000000001,1
20230826,22.0,-82.0,300.13847380554375,-6.9,0
20230826,22.0,-77.0,304.09,1.1,0
20230826,22.0,-72.0,302.09,-0.6000000000000001,0
20230826,22.0,-67.0,301.08,-1.1,0
20230826,22.0,-62.0,295.90826486255656,-6.300000000000001,0
20230826,22.0,-57.0,297.0578773216392,-6.4,0
20230826,22.0,-52.0,300.63,-1.5,0
20230826,22.0,-47.0,301.90999999999997,0.2,0
20230826,22.0,-42.0,298.80447417918674,-1.2566880130089828,0
20230826,22.0,-37.0,299.85999999999996,-0.7000000000000001,0
20230826,22.0,-32.0,300.71,0.2,0
20230826,22.0,-27.0,300.03999999999996,-0.1,0
20230826,22.0,-22.0,295.85999999999996,-3.9000000000000004,0
20230826,27.0,-97.0,303.85999999999996,1.0,0
20230826,27.0,-92.0,303.42999999999995,0.0,0
20230826,27.0,-87.0,304.21,0.5,0
20230826,27.0,-77.0,297.03999999999996,-5.6000000000000005,0
20230826,27.0,-72.0,298.21999999999997,-4.6000000000000005,0
20230826,27.0,-67.0,302.06,-0.6000000000000001,0
20230826,27.0,-62.0,286.46999999999997,9.8,0
20230826,27.0,-57.0,302.94,0.5,0
20230826,27.0,-52.0,300.4331954590599,-6.2,0
20230826,27.0,-47.0,299.97690077756596,-5.6000000000000005,0
20230826,27.0,-42.0,297.81,-2.7,0
20230826,27.0,-37.0,300.23999999999995,0.0,0
20230826,27.0,-32.0,300.28,0.2,0
20230826,27.0,-27.0,300.03999999999996,0.4,0
20230826,27.0,-22.0,285.38,12.3,0
20230826,32.0,-77.0,302.69,0.1,0
20230826,32.0,-72.0,300.7,-0.5,0
20230826,32.0,-67.0,300.83,-0.2,0
20230826,32.0,-62.0,302.33,0.8,0
20230826,32.0,-57.0,300.01,-1.2000000000000002,0
20230826,32.0,-52.0,301.46,-0.2,0
20230826,32.0,-47.0,281.95,6.9,0
20230826,32.0,-42.0,287.48999999999995,12.200000000000001,0
20230826,32.0,-37.0,301.32,0.0,0
20230826,32.0,-32.0,297.54999999999995,-2.7,0
20230826,32.0,-27.0,297.71,-2.5,0
20230826,32.0,-22.0,297.98999999999995,-1.1,0
20230826,37.0,-72.0,299.3051825878188,-5.5,0
20230826,37.0,-67.0,286.19,11.0,0
